sample,top_taxonomy_name,distance,pvalue,matching,full_taxonomy,taxonomic_species,taxonomic_genus,taxonomic_family,taxonomic_order,taxonomic_class,taxonomic_phylum,taxonomic_superkingdom,subspecies,serovar,plasmid,bioproject,biosample,taxid,assembly_accession,match_id
GCF_000370025.1_Bruc_abor_63_144_V1_genomic,Brucella abortus 63/138,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 63/138,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839721,1169208,GCF_000370005.1,./rcn/refseq-NZ-1169208-PRJNA224116-SAMN00839721-GCF_000370005.1-.-Brucella_abortus_63_138.fna
GCF_000370025.1_Bruc_abor_63_144_V1_genomic,Brucella abortus 63/144,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 63/144,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839719,1169209,GCF_000370025.1,./rcn/refseq-NZ-1169209-PRJNA224116-SAMN00839719-GCF_000370025.1-.-Brucella_abortus_63_144.fna
GCF_000370025.1_Bruc_abor_63_144_V1_genomic,Brucella abortus F10/05-11,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F10/05-11,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839699,1169219,GCF_000370385.1,./rcn/refseq-NZ-1169219-PRJNA224116-SAMN00839699-GCF_000370385.1-.-Brucella_abortus_F10_05_11.fna
GCF_006506855.1_ASM650685v1_genomic,Brucella melitensis F15/06-7,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_006506855.1_ASM650685v1_genomic,Brucella melitensis R3/07-2,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; R3/07-2,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201828,SAMN00811215,1160218,NZ_AQNM,./rcn/refseq-NZ-1160218-PRJNA201828-SAMN00811215-NZ_AQNM-.-Brucella_melitensis_R3_07_2.fna
GCF_006506855.1_ASM650685v1_genomic,Brucella melitensis F5/07-239A,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_006506855.1_ASM650685v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506855.1_ASM650685v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506515.1_ASM650651v1_genomic,Brucella melitensis F15/06-7,0.000634523,0.0,392/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_006506515.1_ASM650651v1_genomic,Brucella melitensis R3/07-2,0.000715202,0.0,391/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; R3/07-2,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201828,SAMN00811215,1160218,NZ_AQNM,./rcn/refseq-NZ-1160218-PRJNA201828-SAMN00811215-NZ_AQNM-.-Brucella_melitensis_R3_07_2.fna
GCF_006506515.1_ASM650651v1_genomic,Brucella melitensis F5/07-239A,0.000715202,0.0,391/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_006506515.1_ASM650651v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000796189,0.0,390/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506515.1_ASM650651v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000796189,0.0,390/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_000182625.1_ASM18262v1_genomic,Brucella abortus 82-2330,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 82-2330,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092505,1328342,GCF_000414015.1,./rcn/refseq-NZ-1328342-PRJNA224116-SAMN02092505-GCF_000414015.1-.-Brucella_abortus_82_2330.fna
GCF_000182625.1_ASM18262v1_genomic,Brucella abortus 89-0363,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 89-0363,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092511,1328348,GCF_000413975.1,./rcn/refseq-NZ-1328348-PRJNA224116-SAMN02092511-GCF_000413975.1-.-Brucella_abortus_89_0363.fna
GCF_000182625.1_ASM18262v1_genomic,Brucella abortus str. 2308 A,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; str. 2308 A,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA55961,SAMN02472082,641140,NZ_ACOR,./rcn/refseq-NZ-641140-PRJNA55961-SAMN02472082-NZ_ACOR-.-Brucella_abortus_str._2308_A.fna
GCF_000182625.1_ASM18262v1_genomic,Brucella abortus 80-1399,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 80-1399,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209286,SAMN02092504,1328341,NZ_ATHE,./rcn/refseq-NZ-1328341-PRJNA209286-SAMN02092504-NZ_ATHE-.-Brucella_abortus_80_1399.fna
GCF_000182625.1_ASM18262v1_genomic,Brucella abortus 90-0742,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 90-0742,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209271,SAMN02092513,1328350,NZ_ATGV,./rcn/refseq-NZ-1328350-PRJNA209271-SAMN02092513-NZ_ATGV-.-Brucella_abortus_90_0742.fna
GCF_000157855.1_ASM15785v1_genomic,Brucella ceti M13/05/1,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ceti; M13/05/1,Brucella ceti,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595284,520460,GCF_000157855.1,./rcn/refseq-NZ-520460-PRJNA224116-SAMN02595284-GCF_000157855.1-.-Brucella_ceti_M13_05_1.fna
GCF_000157855.1_ASM15785v1_genomic,Brucella ceti M644/93/1,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ceti; M644/93/1,Brucella ceti,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595283,520459,GCF_000157835.1,./rcn/refseq-NZ-520459-PRJNA224116-SAMN02595283-GCF_000157835.1-.-Brucella_ceti_M644_93_1.fna
GCF_000157855.1_ASM15785v1_genomic,Brucella sp. F5/06,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; sp. F5/06,Brucella sp. F5/06,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839728,1169233,GCF_000370985.1,./rcn/refseq-NZ-1169233-PRJNA224116-SAMN00839728-GCF_000370985.1-.-Brucella_sp._F5_06.fna
GCF_000157855.1_ASM15785v1_genomic,Brucella sp. UK38/05,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; sp. UK38/05,Brucella sp. UK38/05,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201833,SAMN00811227,1160234,NZ_AQNR,./rcn/refseq-NZ-1160234-PRJNA201833-SAMN00811227-NZ_AQNR-.-Brucella_sp._UK38_05.fna
GCF_000157855.1_ASM15785v1_genomic,Brucella ceti TE10759-12,0.000394323,0.0,395/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; ceti; TE10759-12,Brucella ceti,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02402452,1423891,GCF_000590795.1,./rcn/refseq-NC-1423891-PRJNA224116-SAMN02402452-GCF_000590795.1-.-Brucella_ceti_TE10759_12.fna
GCF_002291245.1_ASM229124v1_genomic,Brucella abortus F3/07-1,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F3/07-1,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201796,SAMN00811176,1160184,NZ_AQMG,./rcn/refseq-NZ-1160184-PRJNA201796-SAMN00811176-NZ_AQMG-.-Brucella_abortus_F3_07_1.fna
GCF_002291245.1_ASM229124v1_genomic,Brucella abortus 88/19,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 88/19,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201782,SAMN00811168,1160178,NZ_AQLS,./rcn/refseq-NZ-1160178-PRJNA201782-SAMN00811168-NZ_AQLS-.-Brucella_abortus_88_19.fna
GCF_002291245.1_ASM229124v1_genomic,Brucella abortus NI380,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI380,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201802,SAMN00811189,1160166,NZ_AQMM,./rcn/refseq-NZ-1160166-PRJNA201802-SAMN00811189-NZ_AQMM-.-Brucella_abortus_NI380.fna
GCF_002291245.1_ASM229124v1_genomic,Brucella abortus B10-0091,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; B10-0091,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092522,1328359,GCF_000413955.1,./rcn/refseq-NZ-1328359-PRJNA224116-SAMN02092522-GCF_000413955.1-.-Brucella_abortus_B10_0091.fna
GCF_002291245.1_ASM229124v1_genomic,Brucella abortus 63/59,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 63/59,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201773,SAMN00811192,1160183,NZ_AQLJ,./rcn/refseq-NZ-1160183-PRJNA201773-SAMN00811192-NZ_AQLJ-.-Brucella_abortus_63_59.fna
GCF_000367025.1_Bruc_meli_R3_07-2_V1_genomic,Brucella melitensis R3/07-2,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; R3/07-2,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201828,SAMN00811215,1160218,NZ_AQNM,./rcn/refseq-NZ-1160218-PRJNA201828-SAMN00811215-NZ_AQNM-.-Brucella_melitensis_R3_07_2.fna
GCF_000367025.1_Bruc_meli_R3_07-2_V1_genomic,Brucella melitensis F15/06-7,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_000367025.1_Bruc_meli_R3_07-2_V1_genomic,Brucella melitensis F5/07-239A,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_000367025.1_Bruc_meli_R3_07-2_V1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_000367025.1_Bruc_meli_R3_07-2_V1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_002192055.1_ASM219205v1_genomic,Brucella melitensis UK37/05,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; UK37/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811222,1160216,GCF_000370865.1,./rcn/refseq-NZ-1160216-PRJNA224116-SAMN00811222-GCF_000370865.1-.-Brucella_melitensis_UK37_05.fna
GCF_002192055.1_ASM219205v1_genomic,Brucella melitensis F9/05,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F9/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839730,1169226,GCF_000370705.1,./rcn/refseq-NZ-1169226-PRJNA224116-SAMN00839730-GCF_000370705.1-.-Brucella_melitensis_F9_05.fna
GCF_002192055.1_ASM219205v1_genomic,Brucella melitensis F8/01-155,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F8/01-155,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811213,1160225,GCF_000370685.1,./rcn/refseq-NZ-1160225-PRJNA224116-SAMN00811213-GCF_000370685.1-.-Brucella_melitensis_F8_01_155.fna
GCF_002192055.1_ASM219205v1_genomic,Brucella melitensis 11-1823-3434,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 11-1823-3434,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224797,SAMN02334513,1388740,NZ_AXNC,./rcn/refseq-NZ-1388740-PRJNA224797-SAMN02334513-NZ_AXNC-.-Brucella_melitensis_11_1823_3434.fna
GCF_002192055.1_ASM219205v1_genomic,Brucella melitensis 64/150,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 64/150,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201818,SAMN00811206,1160220,NZ_AQNC,./rcn/refseq-NZ-1160220-PRJNA201818-SAMN00811206-NZ_AQNC-.-Brucella_melitensis_64_150.fna
GCF_000742215.1_ASM74221v1_genomic,Brucella abortus,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02767521,235,GCF_000742215.1,./rcn/refseq-NZ-235-PRJNA224116-SAMN02767521-GCF_000742215.1-.-Brucella_abortus.fna
GCF_000742215.1_ASM74221v1_genomic,Brucella abortus 64/122,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 64/122,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201774,SAMN00811214,1160205,NZ_AQLK,./rcn/refseq-NZ-1160205-PRJNA201774-SAMN00811214-NZ_AQLK-.-Brucella_abortus_64_122.fna
GCF_000742215.1_ASM74221v1_genomic,Brucella abortus 877/67,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 877/67,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811167,1160206,GCF_000370325.1,./rcn/refseq-NZ-1160206-PRJNA224116-SAMN00811167-GCF_000370325.1-.-Brucella_abortus_877_67.fna
GCF_000742215.1_ASM74221v1_genomic,Brucella abortus,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02769912,235,GCF_000740945.1,./rcn/refseq-NZ-235-PRJNA224116-SAMN02769912-GCF_000740945.1-.-Brucella_abortus.fna
GCF_000742215.1_ASM74221v1_genomic,Brucella abortus,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02767544,235,GCF_000740295.1,./rcn/refseq-NZ-235-PRJNA224116-SAMN02767544-GCF_000740295.1-.-Brucella_abortus.fna
GCF_000158695.1_ASM15869v1_genomic,Brucella melitensis bv. 1 str. Rev.1,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. Rev.1,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595288,520464,GCF_000158695.1,./rcn/refseq-NZ-520464-PRJNA224116-SAMN02595288-GCF_000158695.1-.-Brucella_melitensis_bv._1_str._Rev.1.fna
GCF_000158695.1_ASM15869v1_genomic,Brucella melitensis bv. 1 str. 16M,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595311,224914,GCF_000160295.1,./rcn/refseq-NZ-224914-PRJNA224116-SAMN02595311-GCF_000160295.1-.-Brucella_melitensis_bv._1_str._16M.fna
GCF_000158695.1_ASM15869v1_genomic,Brucella suis S2-30,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; suis; S2-30,Brucella suis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA199561,SAMN02469344,1210453,NZ_ALOS,./rcn/refseq-NZ-1210453-PRJNA199561-SAMN02469344-NZ_ALOS-.-Brucella_suis_S2_30.fna
GCF_000158695.1_ASM15869v1_genomic,Brucella melitensis CNGB 1120,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; CNGB 1120,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201821,SAMN01047731,1198680,NZ_AQNF,./rcn/refseq-NZ-1198680-PRJNA201821-SAMN01047731-NZ_AQNF-.-Brucella_melitensis_CNGB_1120.fna
GCF_000158695.1_ASM15869v1_genomic,Brucella melitensis bv. 1 str. 16M,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 1; str. 16M,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795970,224914,GCF_000740415.1,./rcn/refseq-NZ-224914-PRJNA224116-SAMN02795970-GCF_000740415.1-.-Brucella_melitensis_bv._1_str._16M.fna
GCF_006507075.1_ASM650707v1_genomic,Brucella melitensis F15/06-7,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_006507075.1_ASM650707v1_genomic,Brucella melitensis R3/07-2,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; R3/07-2,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201828,SAMN00811215,1160218,NZ_AQNM,./rcn/refseq-NZ-1160218-PRJNA201828-SAMN00811215-NZ_AQNM-.-Brucella_melitensis_R3_07_2.fna
GCF_006507075.1_ASM650707v1_genomic,Brucella melitensis F5/07-239A,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_006507075.1_ASM650707v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006507075.1_ASM650707v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
